country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","21-08-2025 09:00:00",23.163174,79.973061,NO2,16,38,35
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","21-08-2025 09:00:00",19.0243902,73.0406721,NH3,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","21-08-2025 09:00:00",19.309073,73.057223,NO2,23,54,41
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","21-08-2025 09:00:00",19.309073,73.057223,CO,20,44,24
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-08-2025 09:00:00",19.786089,72.757971,PM10,21,39,30
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","21-08-2025 09:00:00",19.786089,72.757971,NH3,NA,NA,NA
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-08-2025 09:00:00",26.200388,78.147714,PM10,14,128,69
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","21-08-2025 09:00:00",26.200388,78.147714,CO,18,44,23
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","21-08-2025 09:00:00",22.7289,75.8076,PM2.5,3,15,7
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","21-08-2025 09:00:00",22.7289,75.8076,PM10,3,21,10
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","21-08-2025 09:00:00",22.7289,75.8076,SO2,18,18,18
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","21-08-2025 09:00:00",19.9775302,79.2337086,PM10,13,36,21
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","21-08-2025 09:00:00",19.9775302,79.2337086,CO,48,52,50
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","21-08-2025 09:00:00",20.918946,74.776388,SO2,6,13,8
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","21-08-2025 09:00:00",21.001264,75.565602,OZONE,3,39,6
India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","21-08-2025 09:00:00",23.8640158,78.80289321,SO2,3,5,4
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","21-08-2025 09:00:00",24.108970,82.645580,NH3,5,6,5
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","21-08-2025 09:00:00",24.108970,82.645580,SO2,21,63,34
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","21-08-2025 09:00:00",23.168606,79.932247,PM10,12,49,27
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","21-08-2025 09:00:00",19.215859,72.831718,NO2,2,12,6
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","21-08-2025 09:00:00",19.215859,72.831718,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","21-08-2025 09:00:00",19.0632143,72.8456324,SO2,3,3,1
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","21-08-2025 09:00:00",19.1653323,72.922099,PM10,7,37,23
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","21-08-2025 09:00:00",19.1653323,72.922099,NO2,3,11,6
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","21-08-2025 09:00:00",19.1653323,72.922099,NH3,3,4,3
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","21-08-2025 09:00:00",19.854616,75.905894,NH3,NA,NA,NA
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-08-2025 09:00:00",19.25292,73.142019,PM10,8,95,43
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","21-08-2025 09:00:00",19.25292,73.142019,CO,8,12,10
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","21-08-2025 09:00:00",19.192056,72.9585188,PM2.5,5,21,12
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","21-08-2025 09:00:00",19.192056,72.9585188,NH3,4,4,4
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","21-08-2025 09:00:00",19.192056,72.9585188,OZONE,7,13,10
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","21-08-2025 09:00:00",20.555712,74.529236,PM10,23,77,62
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","21-08-2025 09:00:00",20.555712,74.529236,NO2,10,25,15
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","21-08-2025 09:00:00",20.555712,74.529236,CO,16,35,28
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","21-08-2025 09:00:00",19.296481,72.840923,PM2.5,8,52,17
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","21-08-2025 09:00:00",19.065931,72.862131,NH3,1,15,5
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","21-08-2025 09:00:00",19.10078,72.87462,CO,20,22,20
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","21-08-2025 09:00:00",18.910000,72.820000,PM10,16,34,23
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","21-08-2025 09:00:00",18.910000,72.820000,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","21-08-2025 09:00:00",19.04946,72.9230,CO,4,28,14
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","21-08-2025 09:00:00",19.1750,72.9419,NH3,4,4,4
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","21-08-2025 09:00:00",18.897756,72.813320,OZONE,11,17,14
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","21-08-2025 09:00:00",19.000084,72.856730,PM10,18,37,26
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","21-08-2025 09:00:00",19.0863,72.8888,NH3,1,2,1
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","21-08-2025 09:00:00",19.19709,72.82204,OZONE,7,24,16
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","21-08-2025 09:00:00",18.96702,72.84214,NO2,11,33,20
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","21-08-2025 09:00:00",18.9767,72.8380,PM2.5,3,52,11
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","21-08-2025 09:00:00",19.11074,72.86084,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","21-08-2025 09:00:00",19.11074,72.86084,OZONE,13,27,26
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","21-08-2025 09:00:00",18.1023399,73.4783687,PM2.5,8,37,22
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB","21-08-2025 09:00:00",18.1023399,73.4783687,SO2,2,35,10
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","21-08-2025 09:00:00",16.7143745,74.2426398,SO2,1,4,2
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.63673,73.82487,NO2,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.63673,73.82487,NH3,3,3,3
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.63673,73.82487,SO2,1,3,2
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.63673,73.82487,OZONE,5,18,11
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.59051,73.77946,PM2.5,5,13,7
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.59051,73.77946,SO2,1,3,2
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.616318,73.765797,NH3,1,12,6
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","21-08-2025 09:00:00",18.616318,73.765797,CO,10,82,23
India,Maharashtra,Pune,"Bhosari, Pune - IITM","21-08-2025 09:00:00",18.640051,73.848956,PM2.5,12,34,20
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","21-08-2025 09:00:00",19.047000,72.874600,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","21-08-2025 09:00:00",19.047000,72.874600,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","21-08-2025 09:00:00",19.047000,72.874600,CO,2,154,149
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","21-08-2025 09:00:00",19.10861,72.83622,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","21-08-2025 09:00:00",19.10861,72.83622,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","21-08-2025 09:00:00",18.9936162,72.8128113,NO2,13,31,22
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","21-08-2025 09:00:00",18.9936162,72.8128113,NH3,2,5,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","21-08-2025 09:00:00",21.121801,79.04952,NO2,2,27,10
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","21-08-2025 09:00:00",21.121801,79.04952,CO,8,61,15
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","21-08-2025 09:00:00",18.605770,73.749976,PM2.5,6,24,10
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","21-08-2025 09:00:00",18.605770,73.749976,NO2,6,13,9
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","21-08-2025 09:00:00",18.454450,73.854155,PM2.5,11,24,16
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","21-08-2025 09:00:00",18.573040,73.927715,PM2.5,15,41,26
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","21-08-2025 09:00:00",18.547056,73.826908,PM10,11,36,25
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","21-08-2025 09:00:00",18.547056,73.826908,NO2,8,19,14
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","21-08-2025 09:00:00",19.173852,77.296291,CO,2,64,31
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","21-08-2025 09:00:00",20.0073285,73.7762427,PM2.5,4,23,11
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","21-08-2025 09:00:00",20.0073285,73.7762427,SO2,7,14,10
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","21-08-2025 09:00:00",20.021503,73.813844,CO,10,28,14
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","21-08-2025 09:00:00",19.9591346,73.7788008,PM10,6,13,9
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","21-08-2025 09:00:00",21.14472,79.107595,NH3,4,7,4
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","21-08-2025 09:00:00",21.152875,79.0517531,CO,6,56,13
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","21-08-2025 09:00:00",21.143383,79.048912,PM10,12,41,22
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","21-08-2025 09:00:00",21.143383,79.048912,NO2,4,11,7
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","21-08-2025 09:00:00",21.143383,79.048912,SO2,1,3,2
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","21-08-2025 09:00:00",19.000084,72.856730,SO2,1,3,1
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","21-08-2025 09:00:00",19.000084,72.856730,OZONE,6,14,12
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","21-08-2025 09:00:00",19.060498,72.923356,PM10,19,46,36
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","21-08-2025 09:00:00",19.000083,72.813993,PM2.5,15,36,23
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","21-08-2025 09:00:00",19.000083,72.813993,NO2,14,31,23
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.02579,73.10297,CO,14,18,15
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.0630,73.1209,NO2,23,44,34
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-08-2025 09:00:00"," 16.5038",74.3623,PM2.5,13,58,26
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-08-2025 09:00:00"," 16.5038",74.3623,NO2,1,7,4
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","21-08-2025 09:00:00"," 16.5038",74.3623,CO,12,18,14
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.1135051,73.008978,CO,40,71,52
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","21-08-2025 09:00:00",19.1135051,73.008978,OZONE,10,17,12
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","21-08-2025 09:00:00",21.941841,86.728318,PM2.5,17,68,32
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","21-08-2025 09:00:00",21.941841,86.728318,NH3,1,10,4
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","21-08-2025 09:00:00",21.941841,86.728318,SO2,7,15,12
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","21-08-2025 09:00:00",20.240790,85.836784,NO2,5,31,15
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","21-08-2025 09:00:00",20.240790,85.836784,NH3,1,2,1
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","21-08-2025 09:00:00",20.240790,85.836784,CO,1,63,20
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","21-08-2025 09:00:00",20.34652,85.81630,OZONE,9,302,15
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","21-08-2025 09:00:00",21.8004996,83.8396977,PM2.5,5,25,11
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","21-08-2025 09:00:00",21.869985,85.167016,PM2.5,NA,NA,NA
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","21-08-2025 09:00:00",11.9309,79.8027,PM2.5,11,32,20
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","21-08-2025 09:00:00",11.9309,79.8027,PM10,27,50,38
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","21-08-2025 09:00:00",31.620000,74.876512,SO2,1,14,9
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","21-08-2025 09:00:00",30.233011,74.907758,SO2,12,40,25
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","21-08-2025 09:00:00",19.26777,72.97182,NO2,5,11,8
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","21-08-2025 09:00:00",19.222279,72.957979,PM10,33,55,43
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","21-08-2025 09:00:00",19.222279,72.957979,SO2,2,4,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","21-08-2025 09:00:00",19.222279,72.957979,OZONE,2,8,5
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","21-08-2025 09:00:00",19.235581,73.159121,PM2.5,22,52,40
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","21-08-2025 09:00:00",19.235581,73.159121,CO,12,34,17
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","21-08-2025 09:00:00",19.4458210,72.7988231,PM10,11,38,21
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","21-08-2025 09:00:00",19.4458210,72.7988231,NO2,4,23,13
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","21-08-2025 09:00:00",25.5586,91.8985,SO2,5,6,5
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","21-08-2025 09:00:00",20.832874,85.104082,NH3,15,24,21
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","21-08-2025 09:00:00",20.832874,85.104082,OZONE,7,11,8
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","21-08-2025 09:00:00",21.8004996,83.8396977,NH3,13,17,15
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","21-08-2025 09:00:00",20.94185,86.11510,PM2.5,10,253,38
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","21-08-2025 09:00:00",20.94185,86.11510,PM10,14,117,41
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","21-08-2025 09:00:00",21.643900,85.599355,SO2,18,26,20
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","21-08-2025 09:00:00",21.847279,85.416905,CO,14,20,18
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","21-08-2025 09:00:00",22.265816,86.174829,NO2,15,22,19
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","21-08-2025 09:00:00",22.220833,84.809444,NH3,2,6,3
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","21-08-2025 09:00:00",31.321907,75.578914,NO2,25,30,28
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","21-08-2025 09:00:00",30.9028,75.8086,CO,20,104,34
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","21-08-2025 09:00:00",21.51161,86.89088,OZONE,7,75,17
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","21-08-2025 09:00:00",22.1166054,85.3945546,PM10,12,102,43
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","21-08-2025 09:00:00",21.606865,85.510538,SO2,10,53,14
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","21-08-2025 09:00:00",21.606865,85.510538,OZONE,8,10,9
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","21-08-2025 09:00:00",29.610750,74.283608,PM2.5,10,57,23
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","21-08-2025 09:00:00",29.610750,74.283608,NO2,67,92,83
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","21-08-2025 09:00:00",29.610750,74.283608,SO2,3,4,4
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","21-08-2025 09:00:00",26.902909,75.836858,NH3,5,12,7
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","21-08-2025 09:00:00",26.902909,75.836858,SO2,7,33,20
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","21-08-2025 09:00:00",26.843698,75.766894,PM10,1,66,40
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","21-08-2025 09:00:00",26.843698,75.766894,NO2,1,21,7
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","21-08-2025 09:00:00",24.892047,74.623527,NH3,4,4,4
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","21-08-2025 09:00:00",24.892047,74.623527,SO2,1,16,8
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","21-08-2025 09:00:00",24.892047,74.623527,OZONE,12,38,15
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","21-08-2025 09:00:00",28.296139,74.961696,NO2,3,18,11
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","21-08-2025 09:00:00",28.296139,74.961696,NH3,4,12,6
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","21-08-2025 09:00:00",28.296139,74.961696,SO2,4,5,4
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","21-08-2025 09:00:00",30.649961,76.331442,SO2,9,24,16
India,Punjab,Patiala,"Model Town, Patiala - PPCB","21-08-2025 09:00:00",30.349388,76.366642,NO2,18,21,20
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","21-08-2025 09:00:00",31.0325454,76.5623046,PM10,36,101,71
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","21-08-2025 09:00:00",31.0325454,76.5623046,SO2,8,13,10
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","21-08-2025 09:00:00",26.895552,76.334753,OZONE,5,47,10
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","21-08-2025 09:00:00",26.699557,77.898881,PM2.5,16,258,54
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","21-08-2025 09:00:00",23.837789,73.714926,NH3,2,42,8
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","21-08-2025 09:00:00",25.339605,74.618883,CO,8,18,10
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","21-08-2025 09:00:00",28.194909,76.862296,NO2,12,28,22
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","21-08-2025 09:00:00",28.207266,76.829265,SO2,1,14,6
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","21-08-2025 09:00:00",27.215415,77.50873,PM10,21,41,28
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","21-08-2025 09:00:00",27.215415,77.50873,CO,16,30,23
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","21-08-2025 09:00:00",27.215415,77.50873,OZONE,4,40,16
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","21-08-2025 09:00:00",25.339605,74.618883,PM10,6,58,27
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","21-08-2025 09:00:00",25.106006,76.469948,NH3,NA,NA,NA
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","21-08-2025 09:00:00",25.747299,71.393989,SO2,3,6,5
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","21-08-2025 09:00:00",25.747299,71.393989,CO,16,36,19
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","21-08-2025 09:00:00",26.843698,75.766894,SO2,1,8,2
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","21-08-2025 09:00:00",26.9164092,75.7994901,NO2,85,103,96
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","21-08-2025 09:00:00",28.018792,73.292658,SO2,1,4,2
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","21-08-2025 09:00:00",28.018792,73.292658,CO,68,68,68
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","21-08-2025 09:00:00",25.771061," 73.340227",CO,9,85,22
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","21-08-2025 09:00:00",24.041198,74.780702,PM10,6,50,21
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","21-08-2025 09:00:00",24.041198,74.780702,NO2,3,11,8
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","21-08-2025 09:00:00",24.041198,74.780702,OZONE,20,51,27
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","21-08-2025 09:00:00",25.036360,73.883502,CO,22,68,48
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","21-08-2025 09:00:00",26.031443,76.359327,PM10,3,75,26
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","21-08-2025 09:00:00",26.031443,76.359327,NO2,2,7,4
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","21-08-2025 09:00:00",26.960669,75.771817,OZONE,2,20,10
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","21-08-2025 09:00:00",26.9502929,75.730943,SO2,5,26,18
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","21-08-2025 09:00:00",26.9502929,75.730943,CO,18,54,33
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","21-08-2025 09:00:00",26.912329,70.909168,NO2,3,13,8
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","21-08-2025 09:00:00",25.344694,72.626208,PM2.5,9,38,24
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","21-08-2025 09:00:00",25.344694,72.626208,OZONE,11,57,16
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","21-08-2025 09:00:00",24.588397,76.172782,OZONE,15,50,26
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","21-08-2025 09:00:00",28.108988,75.386577,PM2.5,26,65,38
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","21-08-2025 09:00:00",26.268249,73.0193853,NO2,10,18,13
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","21-08-2025 09:00:00",26.268249,73.0193853,NH3,2,9,4
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","21-08-2025 09:00:00",26.295810,73.082283,NH3,3,7,4
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","21-08-2025 09:00:00",25.196024,75.855668,SO2,4,11,8
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","21-08-2025 09:00:00",25.196024,75.855668,CO,26,36,32
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","21-08-2025 09:00:00",25.14389,75.821256,CO,51,96,61
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","21-08-2025 09:00:00",26.215415,73.070156,PM2.5,5,36,18
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","21-08-2025 09:00:00",26.215415,73.070156,CO,10,22,15
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","21-08-2025 09:00:00",26.215415,73.070156,OZONE,21,69,28
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","21-08-2025 09:00:00",26.506177,77.025989,PM2.5,3,28,14
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","21-08-2025 09:00:00",27.213494,73.734444,OZONE,16,59,30
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","21-08-2025 09:00:00",26.786682,75.827928,SO2,5,9,7
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","21-08-2025 09:00:00",13.1278,80.2642,PM2.5,12,82,38
